day;Como_inflow;Premadio_rel;Spluga_rel;Sbernardo_rel;Ganda_rel;VedelloArmisa_rel;Lanzada_rel;Gerola_rel;Aprica_temp;Aprica_prec;Gerola_temp;Gerola_prec;Oga_temp;Oga_prec;Palu_temp;Palu_prec;Spluga_temp;Spluga_prec;Vercana_temp;Vercana_prec;Sondrio_temp;precipitation;Adda_lac;Mera;Adda_prelac;cum_inflow_3days
18-Jan-2009;88;20.0628991060026;0;0.465972222222222;1.05324074074074;0;6.33880817996065;0.155531395592546;-4.28333333333333;0;-2.92916666666667;0;-9.05851293103448;0.2;0;0;-5.09583333333333;0;1.71666666666667;1.5;0.1625;2.41176474182045;117.1;182.2;686.2;520.4
19-Jan-2009;172.2;22.6257982120043;3.2092493751;1.961410674;4.38657407407407;4.23611111111111;12.6442189061825;1.11217288727264;-3.08333333333333;0.6;-2.05833333333333;0;-9.04784482758621;0;0;0;-4.45;0;1.025;0;0.216666666666667;9.22941190223484;120.314285714286;187.742857142857;707.214285714286;480.4
20-Jan-2009;190.9;18.8395593869735;2.7714554315;2.2157987639;4.38657407407407;5.42824074074074;14.243789308625;1.19307014814154;-1.30416666666667;0;-0.783333333333333;0;-8.61336206896552;2.6;0;0;-2.40833333333333;0;1.79930555555556;29.3722222222222;-0.245833333333333;20.8568630558895;123.528571428571;193.285714285714;728.228571428571;404.6
21-Jan-2009;157.3;29.4401340996167;2.4460381386;2.233466763;4.52546296296296;4.7337962962963;13.44679059262;1.10504785166004;-2.4375;1.8;-2.39583333333333;0;-8.17887931034483;0;0;0;-4.64583333333333;0;3.19652777777778;12.6777777777778;1.80833333333333;3.28823534311617;126.742857142857;198.828571428571;749.242857142857;353.5
22-Jan-2009;132.2;22.5849297573446;2.4539419941;2.066963925;3.54166666666667;1.48148148148148;13.4861013690258;1.10219737145618;-6.13333333333333;1.2;-5.17916666666667;0;-7.74439655172414;0;0;0;-7.1125;0;2.22083333333333;0;0.520833333333333;0;129.957142857143;204.371428571429;770.257142857143;310.1
23-Jan-2009;115.1;26.0533205619412;2.0583085574;2.370587934;3.80787037037037;0.497685185185185;8.83229846833236;1.10296229168143;-4.95833333333333;0;-3.90416666666667;0;-7.07664716748768;1.4;0;0;-5.98333333333334;0;-0.0999999999999999;0;-1.175;2.35490199587509;133.171428571429;209.914285714286;791.271428571428;308.4
24-Jan-2009;106.2;29.0502873563218;0;1.4348073506;3.19444444444444;2.16435185185185;8.70081823325365;0.155104094974328;-5.3625;0;-4.375;0.2;-6.8875;0;0;0;-6.47916666666666;0.6;0.416666666666667;1.3;-1.125;0.603921577626584;136.385714285714;215.457142857143;812.285714285714;322.9
25-Jan-2009;88.8;25.6494252873563;0;1.3989528145;2.92824074074074;1.38888888888889;1.07031167415458;0.155400474017995;-5.35833333333333;0.2;-4.525;0;-7.32827380952381;1.2;-0.00986660398425104;0;-6.32916666666667;7.8;2.3625;0;0.725;0;139.6;221;833.3;355.9
26-Jan-2009;113.4;28.2332375478926;1.9478444907;2.3106777137;3.71527777777778;0.960648148148148;10.4743329254651;1.09983732159572;-5.7375;0.8;-4.87083333333333;0;-8.67083333333333;0;-0.030457777516601;0;-7.02083333333333;0;1.27083333333333;0;1.4875;0;135.971428571429;220.7;831.214285714286;355
27-Jan-2009;120.7;28.3778735632191;2.3147344173;2.1570264965;4.17824074074074;0;12.9522276076959;1.11253095126118;-5.20833333333333;0.4;-5.19166666666667;0;-7.11458333333333;0;-0.051048951048951;0;-6.05;0;2.21666666666667;0;1.63333333333333;0.492156870078807;132.342857142857;220.4;829.128571428571;339
